step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,customer_id,account_age_days,high_risk_country,billing_country,is_disposable_email,customer_name,billing_city,email,is_new_device,shipping_billing_mismatch,num_failed_payment_attempts,browser,device_os,device_id,ip_billing_distance_km,hour_of_day,day_index,is_night,account_txn_total,account_txn_index,time_since_last_hours,txn_count_last_24h
329,CASH_OUT,267.72,C620226880,6893.3,6625.58,C542173864,27173.65,27441.37,0,0,U123033,1551,0,VN,0,Matthew Ford,Tonyfurt,stevensmichael@proton.me,0,0,1,Samsung Internet,Windows,D17639793,665.3,17,13,0,1,0,-1,0
127,CASH_OUT,12867.0,C909524932,13499.26,632.26,C229182699,14072.51,26939.51,0,0,U34538,306,0,PH,0,Timothy Mendoza,West Sandra,reedchristopher@gmail.com,0,1,1,Chrome,Windows,D73838673,68.9,7,5,0,2,1,42,0
402,CASH_OUT,5191.19,C646517045,10897.95,5706.76,C992466286,8483.06,13674.25,0,0,U118248,797,0,BR,0,Gabriel Dixon MD,Lake Jane,ephelps@yahoo.com,0,0,0,Safari,Android,D90631379,45.4,18,16,0,1,0,-1,0
48,PAYMENT,4586.74,C254900700,11162.39,6575.65,M643022249,0.0,0.0,0,0,U24264,2678,0,GB,0,Denise Peters,Ronaldport,luiswashington@yahoo.com,0,1,1,Opera,Linux,D78837692,771.9,0,2,1,2,0,-1,0
153,PAYMENT,4280.81,C563072903,3123.83,0.0,M747210623,0.0,0.0,0,0,U156949,308,0,VN,0,Mariah Wong,Tateburgh,bobbygray@outlook.com,0,0,0,Samsung Internet,Windows,D46357793,168.8,9,6,0,2,0,-1,0
189,CASH_OUT,629.16,C446329605,14791.82,14162.66,C855800089,3828.04,4457.2,0,0,U125003,199,0,PH,0,Julie Riley,Melissaborough,dwillis@yahoo.com,1,1,1,Chrome,Android,D19884221,539.6,21,7,0,1,0,-1,0
423,CASH_OUT,5101.21,C220584261,10934.92,5833.71,C834845781,10327.58,15428.79,0,0,U184175,1795,0,GB,0,Lisa Garcia,Harveystad,ecook@outlook.com,0,0,1,Safari,macOS,D32412417,279.1,15,17,0,1,0,-1,0
279,CASH_IN,8518.81,C476490874,3475.88,11994.69,C444036896,3190.89,11709.7,0,0,U132131,522,0,US,0,Andrew Davis,Brandonton,weaverwesley@gmail.com,0,0,0,Chrome,Android,D85016984,282.0,15,11,0,2,1,239,0
105,CASH_OUT,2896.53,C942436311,984.98,0.0,C112532387,6576.6,9473.13,0,0,U19415,229,0,PH,0,Corey Wells,Davidfurt,johnnyhardy@gmail.com,0,0,0,Safari,iOS,D80229444,53.4,9,4,0,2,0,-1,0
401,CASH_IN,6326.91,C924507040,53737.34,60064.25,C242413731,613.17,6940.08,0,0,U50136,501,0,DE,0,Ricky Pittman,Reedside,johngonzalez@yahoo.com,0,0,0,Firefox,iOS,D37857427,418.3,17,16,0,2,1,135,0
196,CASH_OUT,10263.38,C442283428,2089.64,0.0,C803214276,15027.43,25290.81,0,0,U97260,84,0,FR,0,Christine Ross,Michaelview,tjohnson@proton.me,1,0,0,Chrome,Android,D22749354,57.3,4,8,1,2,0,-1,0
112,CASH_OUT,4879.23,C224940883,3665.22,0.0,C199179248,57491.09,62370.32,0,0,U153545,242,0,IN,0,Shelley Olson,West Tyroneberg,omonroe@yahoo.com,0,0,1,Samsung Internet,macOS,D85865061,644.7,16,4,0,1,0,-1,0
250,PAYMENT,60845.23,C452887741,8249.53,0.0,M887622518,0.0,0.0,0,0,U4457,604,0,GB,0,Angela Holmes,Danaton,ruthbass@proton.me,0,0,0,Chrome,Linux,D20804164,243.0,10,10,0,1,0,-1,0
468,CASH_IN,2652.52,C962228804,6466.94,9119.46,C993731587,44429.82,47082.34,0,0,U7531,313,0,US,0,Timothy Duffy,Michaelton,michellepage@hotmail.com,0,0,0,Chrome,macOS,D17335404,29.7,12,19,0,2,0,-1,0
496,CASH_IN,9179.67,C453223822,30618.09,39797.76,C535692964,826.12,10005.79,0,0,U136087,1865,0,US,0,Joshua Harvey,East Heatherland,anichols@yahoo.com,0,0,0,Safari,macOS,D93647008,69.7,16,20,0,3,2,134,0
436,PAYMENT,5481.71,C565841159,41428.28,35946.57,M756554577,0.0,0.0,0,0,U54184,52,0,FR,0,Richard Saunders,New Anne,rrojas@proton.me,0,0,0,Safari,Android,D94328865,222.7,4,18,1,1,0,-1,0
237,PAYMENT,4191.45,C567672331,20328.45,16137.0,M145354980,0.0,0.0,0,0,U108888,601,0,VN,0,Wendy Ibarra,Brucetown,tonya39@icloud.com,0,0,0,Edge,Linux,D99234616,175.5,21,9,0,1,0,-1,0
567,CASH_OUT,3453.96,C634160336,9371.9,5917.94,C425558448,18115.13,21569.09,0,0,U155656,316,0,US,0,Nicole Miller,Obrienton,diazchelsea@gmail.com,0,0,0,Chrome,Windows,D59930753,39.9,15,23,0,2,1,26,0
166,CASH_IN,3137.74,C859058670,37345.87,40483.61,C559776776,18220.05,21357.79,0,0,U44376,836,0,VN,0,Ronald Smith,West William,robertho@hotmail.com,0,0,0,Samsung Internet,Linux,D79848048,164.8,22,6,0,1,0,-1,0
427,CASH_OUT,2164.37,C728516930,2691.4,527.03,C538030064,12999.04,15163.41,0,0,U73944,575,0,US,0,Lisa Odonnell,South Samantha,wjenkins@icloud.com,0,0,0,Samsung Internet,macOS,D38972446,1618.6,19,17,0,1,0,-1,0
550,TRANSFER,1457.61,C397188755,1672.4,214.79,C498941943,13260.86,14718.47,0,0,U77217,306,0,US,0,Mrs. Brenda Dixon PhD,Sanchezmouth,frances11@outlook.com,0,0,1,Chrome,macOS,D22497808,432.3,22,22,0,1,0,-1,0
363,CASH_OUT,5315.68,C158467595,1864.02,0.0,C417795123,14423.6,19739.28,0,0,U62460,132,0,BR,0,David Ross,Brookschester,jon26@yahoo.com,0,0,1,Opera,iOS,D94630827,864.9,3,15,1,1,0,-1,0
191,PAYMENT,295.7,C613794868,4115.84,3820.14,M501542950,0.0,0.0,0,0,U114655,223,0,FR,0,Judy Logan,Port Susan,bbryant@icloud.com,0,0,1,Chrome,macOS,D22830677,29.2,23,7,0,2,1,55,0
206,PAYMENT,2185.77,C434700133,1495.13,0.0,M452560588,0.0,0.0,0,0,U73468,1019,0,GB,0,Cameron Jones,Smithtown,brandonhester@icloud.com,0,0,0,Opera,Linux,D87572956,334.3,14,8,0,2,0,-1,0
283,CASH_IN,1100.98,C937604287,17206.88,18307.86,C248381105,17120.24,18221.22,0,0,U37566,130,0,BR,0,Amy Jones,Chavezstad,davidholland@yahoo.com,0,0,2,Chrome,macOS,D29129158,44.2,19,11,0,1,0,-1,0
201,PAYMENT,6086.62,C795845456,6957.8,871.18,M352208263,0.0,0.0,0,0,U118695,994,0,PH,0,Kevin Thomas,Andrehaven,rachel15@proton.me,0,0,0,Edge,Windows,D17860007,33.6,9,8,0,3,2,126,0
628,CASH_IN,3828.56,C410565929,4627.2,8455.76,C624794861,26834.09,30662.65,0,0,U39787,178,0,US,0,Debbie Sheppard,North Susanchester,robertnovak@proton.me,1,0,1,Edge,Linux,D40523418,71.6,4,26,1,1,0,-1,0
210,PAYMENT,4044.61,C673585978,24103.15,20058.54,M163234622,0.0,0.0,0,0,U126765,576,0,BR,0,Ashley Cummings,Port Sharonhaven,judy11@proton.me,0,0,0,Edge,macOS,D37484423,30.5,18,8,0,1,0,-1,0
437,CASH_OUT,2465.85,C373306219,37818.25,35352.4,C417827105,18343.84,20809.69,0,0,U112555,1150,0,GB,0,Aaron Rodriguez,Danielton,samantha64@yahoo.com,0,0,1,Edge,Android,D52066346,17.5,5,18,1,2,1,266,0
97,PAYMENT,8703.53,C490779387,27741.08,19037.55,M921373429,0.0,0.0,0,0,U54238,768,0,VN,0,Victoria Kim,Latashaland,michael10@outlook.com,0,0,0,Safari,iOS,D22170015,55.8,1,4,1,3,0,-1,0
558,PAYMENT,7474.26,C191459686,19202.08,11727.82,M819583086,0.0,0.0,0,0,U189629,380,0,FR,0,Sara Cabrera,Walkerfort,zachary55@proton.me,0,0,0,Edge,Android,D76068794,92.9,6,23,0,2,1,196,0
321,CASH_OUT,2642.96,C528847114,15030.7,12387.74,C429944600,94949.65,97592.61,0,0,U37540,287,0,PH,0,Brittany Flores,Bridgetfort,amydaniels@yahoo.com,0,0,0,Safari,macOS,D59152234,94.0,9,13,0,2,1,14,1
167,CASH_IN,7646.57,C282661452,3354.03,11000.6,C253014028,5272.71,12919.28,0,0,U133135,250,0,VN,0,Jared Black,North Shelbymouth,gillmichael@gmail.com,0,0,0,Edge,macOS,D87503581,36.8,23,6,0,1,0,-1,0
12,PAYMENT,13945.29,C791905903,6024.32,0.0,M908424264,0.0,0.0,0,0,U106695,383,0,VN,0,Daniel Watson,Thomashaven,donaldrose@hotmail.com,1,0,0,Chrome,iOS,D27165116,114.9,12,0,0,3,0,-1,0
674,CASH_IN,6900.81,C899722619,14312.02,21212.83,C693880451,19053.45,25954.26,0,0,U34730,509,0,VN,0,Jill Hill,Ashleyview,vwalker@icloud.com,0,0,1,Chrome,Android,D84940123,68.4,2,28,1,2,1,322,0
588,CASH_IN,12132.05,C181499695,10582.17,22714.22,C404554247,33959.6,46091.65,0,0,U74727,166,0,BR,0,Jennifer Wilson,Browningshire,grace87@proton.me,0,0,1,Firefox,iOS,D84668693,117.2,12,24,0,1,0,-1,0
574,CASH_IN,3704.15,C690746529,289.01,3993.16,C427512938,29244.94,32949.09,0,0,U187093,266,0,VN,0,Julia Kelly,Alexiston,adriennegoodwin@icloud.com,0,0,0,Chrome,Linux,D75093164,210.6,22,23,0,2,0,-1,0
315,CASH_OUT,3257.39,C488564686,3100.69,0.0,C712119292,19438.56,22695.95,0,0,U116348,1243,0,FR,0,Charles Nelson,Mathewsview,benjamin62@gmail.com,0,0,0,Safari,Android,D17719252,420.2,3,13,1,2,1,172,0
299,CASH_OUT,349.56,C653741073,10637.56,10288.0,C714147437,23040.53,23390.09,0,0,U11650,537,0,IN,0,Christian Bruce,East Johnborough,allen65@icloud.com,0,0,0,Safari,macOS,D52956911,479.7,11,12,0,1,0,-1,0
645,CASH_OUT,19401.73,C603337027,29042.96,9641.23,C884158577,1275.31,20677.04,0,0,U127611,1289,0,DE,0,Melissa Clark,Larrytown,wjohnson@hotmail.com,0,0,2,Firefox,iOS,D40552383,389.0,21,26,0,2,0,-1,0
596,PAYMENT,604.44,C803611753,16788.74,16184.3,M516115283,0.0,0.0,0,0,U104879,130,0,IN,0,Karen Kennedy,Lake Ericberg,smithpamela@gmail.com,0,0,0,Safari,Linux,D40904432,583.2,20,24,0,1,0,-1,0
414,CASH_OUT,4660.15,C562466159,6812.9,2152.75,C737312379,7300.9,11961.05,0,0,U186142,156,0,FR,1,Juan Williams,South Erinbury,davidthompson@mailinator.com,0,0,0,Firefox,macOS,D99683355,69.1,6,17,0,1,0,-1,0
444,PAYMENT,21322.51,C344685929,15951.15,0.0,M918333337,0.0,0.0,0,0,U65213,782,0,DE,0,Melissa Cox,Port Donna,william10@gmail.com,0,0,0,Chrome,Android,D35194840,42.5,12,18,0,1,0,-1,0
351,CASH_OUT,26850.86,C298135513,5158.11,0.0,C262424862,23489.29,50340.15,0,0,U46691,730,0,VN,0,Erik Evans,Ramoschester,cbush@outlook.com,0,0,0,Safari,iOS,D12104271,58.9,15,14,0,2,0,-1,0
592,PAYMENT,270.25,C353395210,4170.13,3899.88,M963514774,0.0,0.0,0,0,U140771,280,0,GB,0,Jocelyn Crawford,East Blakechester,raymond44@proton.me,1,1,0,Samsung Internet,Android,D58854069,284.2,16,24,0,1,0,-1,0
174,CASH_IN,791.38,C727709551,11001.67,11793.05,C948721915,27618.18,28409.56,0,0,U5666,134,0,BR,0,Bryan Lopez,West Maryville,aaron64@hotmail.com,0,0,0,Firefox,Android,D12984072,23.6,6,7,0,1,0,-1,0
319,PAYMENT,4920.34,C661966506,1916.43,0.0,M808000662,0.0,0.0,0,0,U186510,744,0,IN,0,Ashley Johnson,Perezville,princemargaret@icloud.com,0,0,0,Chrome,Android,D16802604,110.6,7,13,0,1,0,-1,0
504,TRANSFER,289961.67,C382891073,15423.97,0.0,C782155898,555.78,290517.45,0,1,U194403,1236,0,DE,0,Patricia Flowers,Derrickberg,wilkinsoncolleen@outlook.com,1,0,0,Safari,iOS,D85455648,30.3,0,21,1,1,0,-1,0
618,PAYMENT,1931.2,C980178835,23191.49,21260.29,M218593491,0.0,0.0,0,0,U129415,3087,0,US,0,Lauren Wilson,East Sarahhaven,isabellafoster@icloud.com,1,0,0,Edge,iOS,D28869358,167.2,18,25,0,1,0,-1,0
144,CASH_IN,762.2,C999290607,2843.32,3605.52,C962335938,5051.43,5813.63,0,0,U104395,76,1,ID,0,Kyle Flores,Marioborough,veronicasmith@outlook.com,0,0,0,Chrome,macOS,D81088425,17.7,0,6,1,1,0,-1,0
259,CASH_OUT,4053.24,C553430681,6051.7,1998.46,C439739022,5743.16,9796.4,0,0,U22034,100,0,GB,0,Richard Hester,West Jamesland,michelle20@gmail.com,0,0,1,Firefox,iOS,D72191567,132.5,19,10,0,2,0,-1,0
457,CASH_IN,5432.11,C446590345,13808.47,19240.58,C580351114,19434.87,24866.98,0,0,U72455,37,0,PH,0,Jacqueline Rodriguez,East Larry,thompsonnicholas@yahoo.com,0,0,0,Safari,Linux,D64165655,57.5,1,19,1,1,0,-1,0
27,CASH_OUT,429.95,C866308216,7064.06,6634.11,C559859224,2187.72,2617.67,0,0,U15236,882,0,DE,0,Darin Harper,Potterfort,bmiller@icloud.com,0,0,0,Opera,Windows,D42138336,96.1,3,1,1,2,0,-1,0
199,PAYMENT,6630.06,C456417345,36693.92,30063.86,M515082181,0.0,0.0,0,0,U138249,475,0,BR,0,Tammy Parker,Richardmouth,rtyler@yahoo.com,0,0,0,Samsung Internet,Android,D14016897,50.2,7,8,0,3,1,159,0
446,CASH_OUT,1104.02,C897818354,3056.34,1952.32,C394684719,2212.06,3316.08,0,0,U32603,184,0,US,0,Joel Schwartz,Miguelmouth,harrisongabriel@outlook.com,0,0,0,Chrome,Android,D61030574,42.0,14,18,0,3,2,48,0
20,CASH_IN,3730.1,C361396764,21156.27,24886.37,C582841768,26030.68,29760.78,0,0,U139090,657,0,PH,0,Kayla Miller,Nicoleville,anthony49@proton.me,0,0,0,Chrome,Windows,D58303761,345.5,20,0,0,1,0,-1,0
64,CASH_OUT,505.5,C166489513,10025.19,9519.69,C117930914,4640.1,5145.6,0,0,U48098,491,0,FR,0,Chad Simmons,Deannabury,lmedina@outlook.com,1,0,1,Opera,Windows,D52386539,407.8,16,2,0,2,0,-1,0
220,CASH_OUT,6471.19,C320182215,15227.42,8756.23,C469148522,76101.89,82573.08,0,0,U113677,299,0,GB,0,James Rivera,West Marissa,jasminemcdonald@gmail.com,0,0,0,Firefox,iOS,D40025498,32.4,4,9,1,1,0,-1,0
52,CASH_OUT,2497.29,C943902435,5112.21,2614.92,C697479797,11549.78,14047.07,0,0,U35496,985,0,BR,0,Christina Mitchell,Longchester,james53@gmail.com,0,0,0,Safari,macOS,D38446713,11.9,4,2,1,1,0,-1,0
197,PAYMENT,1566.35,C974283129,15501.34,13934.99,M510210729,0.0,0.0,0,0,U156592,155,0,IN,0,Amber Carpenter,New Josephshire,smccall@icloud.com,0,0,1,Edge,Linux,D23380711,114.6,5,8,1,1,0,-1,0
736,CASH_IN,1212.6,C376763194,21133.8,22346.4,C312524372,32329.83,33542.43,0,0,U140385,440,0,DE,0,Phillip Hardin,North Tracishire,betty34@icloud.com,0,0,1,Firefox,Linux,D74591147,729.2,16,30,0,1,0,-1,0
287,CASH_OUT,309.52,C229555024,17626.2,17316.68,C412398892,6212.1,6521.62,0,0,U97759,323,0,DE,0,Johnathan Sutton,Port Gordon,christine92@icloud.com,0,0,2,Safari,iOS,D68733723,142.1,23,11,0,1,0,-1,0
727,PAYMENT,1484.23,C883700047,1970.18,485.95,M336694503,0.0,0.0,0,0,U11879,627,1,CN,0,Jasmine Hamilton,Port Colinshire,jordantaylor@yahoo.com,0,0,0,Safari,Windows,D57053310,241.5,7,30,0,1,0,-1,0
185,CASH_IN,7920.41,C870762752,82322.84,90243.25,C522060335,7664.76,15585.17,0,0,U24855,241,0,BR,1,Dillon Estrada,South Lanceborough,katherinerivera@tempmail.com,0,0,0,Samsung Internet,iOS,D50069522,211.2,17,7,0,3,2,73,0
579,CASH_OUT,915.72,C515638231,46299.35,45383.63,C307100002,30715.92,31631.64,0,0,U141504,65,0,DE,0,Cathy Ellis,Hamptonburgh,tnichols@proton.me,0,0,0,Chrome,Linux,D22096357,163.2,3,24,1,2,1,467,0
226,PAYMENT,784.86,C453780908,9839.33,9054.47,M218515776,0.0,0.0,0,0,U37690,129,0,DE,0,Scott Alvarado,New Monicaport,amanda08@yahoo.com,0,0,0,Firefox,iOS,D69948863,170.9,10,9,0,1,0,-1,0
460,CASH_OUT,1482.22,C414519964,6260.13,4777.91,C998722172,9931.23,11413.45,0,0,U174437,592,0,IN,0,John Holland,Deborahside,ahawkins@hotmail.com,0,0,0,Edge,iOS,D32039124,344.3,4,19,1,1,0,-1,0
616,CASH_IN,1574.03,C642633250,19452.98,21027.01,C283127955,4929.31,6503.34,0,0,U147713,214,1,ID,0,Rodney Welch,South Lindaborough,petersonjennifer@yahoo.com,0,0,0,Chrome,iOS,D90826707,26.4,16,25,0,1,0,-1,0
602,CASH_OUT,2122.53,C404089513,29795.9,27673.37,C331224409,23180.97,25303.5,0,0,U79844,273,0,VN,0,Shannon Johnson,Stantontown,randerson@outlook.com,0,0,1,Opera,Android,D69471427,33.0,2,25,1,1,0,-1,0
668,PAYMENT,1324.41,C510211293,9293.66,7969.25,M671966225,0.0,0.0,0,0,U186027,993,0,DE,0,Nicole Ramos,Reneeville,donnawhite@hotmail.com,0,0,0,Samsung Internet,iOS,D74017837,1710.6,20,27,0,2,1,290,0
86,CASH_OUT,3532.7,C965466286,9477.95,5945.25,C953791004,15609.36,19142.06,0,0,U142660,860,1,NG,0,Stacey Griffin,Thomasshire,sarah99@yahoo.com,0,0,0,Edge,Linux,D10265394,227.9,14,3,0,1,0,-1,0
340,PAYMENT,587.22,C674508909,1489.99,902.77,M302312160,0.0,0.0,0,0,U44027,1174,0,FR,0,James Wallace,Port Nicholastown,amberpatrick@icloud.com,0,0,0,Safari,Android,D33874109,92.6,4,14,1,1,0,-1,0
479,CASH_OUT,1204.29,C340353829,4194.52,2990.23,C830511482,3623.66,4827.95,0,0,U18939,669,0,US,0,Jason Wise,North Jennifermouth,heathercastaneda@icloud.com,0,0,0,Edge,Linux,D63350715,185.3,23,19,0,1,0,-1,0
394,PAYMENT,2184.31,C374402396,6022.52,3838.21,M342835556,0.0,0.0,0,0,U17683,394,1,RU,0,Alicia Christensen,Laurachester,marianelson@hotmail.com,0,0,1,Chrome,macOS,D95669285,411.3,10,16,0,1,0,-1,0
138,CASH_IN,708.24,C806414730,9734.83,10443.07,C563551251,7733.87,8442.11,0,0,U18897,215,0,IN,0,Andrew Cherry,Rossfurt,jasonmarshall@proton.me,0,0,0,Edge,Android,D93584134,8.4,18,5,0,1,0,-1,0
485,CASH_OUT,2883.17,C962099782,20455.26,17572.09,C191337775,16132.83,19016.0,0,0,U54376,507,0,GB,0,John Brown,Allenshire,richardjohn@gmail.com,0,0,0,Opera,Android,D34204418,141.7,5,20,1,1,0,-1,0
300,CASH_OUT,229.68,C259299976,13329.55,13099.87,C909154430,8667.14,8896.82,0,0,U100522,420,1,RU,0,Lance Hart,South Teresastad,jessicacook@gmail.com,1,1,0,Chrome,macOS,D95776093,628.7,12,12,0,2,1,194,0
609,CASH_OUT,10282.62,C181429758,6032.21,0.0,C830094187,2303.91,12586.53,0,0,U165446,373,0,VN,0,Brian Davis,Port Helen,yespinoza@yahoo.com,0,0,0,Samsung Internet,Android,D24955641,197.0,9,25,0,2,0,-1,0
111,CASH_OUT,1490.37,C963398693,13428.91,11938.54,C565487810,13149.62,14639.99,0,0,U27536,234,0,GB,0,Patricia Montgomery,Thorntonport,matthewwalker@hotmail.com,0,0,2,Firefox,macOS,D39307038,28.6,15,4,0,2,1,17,1
137,CASH_IN,3366.99,C763314969,6690.56,10057.55,C180293502,10456.56,13823.55,0,0,U166405,992,0,GB,0,Joshua Carroll,North Sheri,michelle28@outlook.com,0,0,0,Opera,Android,D73129525,53.4,17,5,0,2,0,-1,0
365,CASH_OUT,9830.58,C434923343,696.86,0.0,C749725501,3737.27,13567.85,0,0,U132235,1068,0,DE,0,Margaret Hall,Wilsonfort,tgonzalez@hotmail.com,0,0,0,Firefox,Linux,D27908669,98.0,5,15,1,1,0,-1,0
46,PAYMENT,118710.91,C316586402,12950.41,0.0,M712021406,0.0,0.0,0,0,U103,251,0,IN,0,Marilyn Mack,Morganmouth,russellbeasley@hotmail.com,0,0,0,Edge,Windows,D68500701,304.6,22,1,0,2,0,-1,0
528,CASH_IN,16812.05,C712472305,49076.56,65888.61,C517009204,3935.82,20747.87,0,0,U129193,365,0,BR,0,Christopher Hancock,Davidstad,shawcarlos@outlook.com,1,0,1,Opera,iOS,D20785276,314.5,0,22,1,2,1,390,0
136,PAYMENT,2993.64,C405207157,21263.89,18270.25,M558976271,0.0,0.0,0,0,U60123,493,0,PH,0,Emily Roberts,South Reginaldchester,melissamullins@icloud.com,0,0,0,Samsung Internet,Windows,D76942359,99.8,16,5,0,1,0,-1,0
616,CASH_IN,2434.0,C496309706,7356.32,9790.32,C325858908,4526.5,6960.5,0,0,U142410,207,0,DE,0,Steven Davies,Sarachester,jessicarichard@hotmail.com,0,0,0,Safari,iOS,D92681591,44.1,16,25,0,2,1,367,0
275,PAYMENT,492.45,C935878094,8086.38,7593.93,M284167789,0.0,0.0,0,0,U193793,371,1,RU,0,Victoria Roy,New Vanessa,sarahnelson@gmail.com,1,0,0,Edge,Linux,D28578459,70.7,11,11,0,1,0,-1,0
121,TRANSFER,2560.46,C493836477,9165.08,6604.62,C949569517,21106.8,23667.26,0,0,U13702,797,0,FR,0,Benjamin Johnson,Ruizborough,agray@hotmail.com,1,0,1,Opera,Linux,D73764044,35.8,1,5,1,2,1,20,1
362,CASH_OUT,23505.28,C240875018,47854.48,24349.2,C301275214,17245.29,40750.57,0,0,U74615,120,0,IN,0,Robin Kelly,West Aprilhaven,michaelchavez@proton.me,0,1,0,Opera,macOS,D53609960,198.1,2,15,1,1,0,-1,0
86,PAYMENT,11269.0,C320602299,6146.84,0.0,M811554733,0.0,0.0,0,0,U16823,1614,0,VN,0,Matthew Baker,Port Jamesberg,brian31@proton.me,0,0,2,Chrome,Windows,D92925130,23.0,14,3,0,2,1,69,0
337,PAYMENT,2869.42,C391731261,6329.77,3460.35,M223084274,0.0,0.0,0,0,U7665,1031,0,US,0,Mariah Chapman,East Briannamouth,tmayo@hotmail.com,0,0,1,Safari,macOS,D42536232,148.4,1,14,1,2,1,193,0
304,PAYMENT,479.8,C731589041,15866.92,15387.12,M983048365,0.0,0.0,0,0,U128773,153,0,PH,0,Penny Marquez,Julieberg,browncharles@proton.me,0,0,0,Opera,iOS,D17005508,297.6,16,12,0,1,0,-1,0
212,PAYMENT,157.08,C918288381,2052.19,1895.11,M170421724,0.0,0.0,0,0,U14943,213,0,VN,0,Lisa Davis,New Karenmouth,caseychristian@yahoo.com,0,0,1,Edge,Windows,D81412729,151.2,20,8,0,1,0,-1,0
206,CASH_IN,9744.01,C956831644,6769.66,16513.67,C816846478,3156.77,12900.78,0,0,U157993,205,0,FR,0,Brenda Brooks,East Yolanda,benjamin37@outlook.com,1,0,0,Samsung Internet,macOS,D44332367,667.7,14,8,0,1,0,-1,0
555,CASH_OUT,1832.82,C549642135,17279.63,15446.81,C256517810,24878.1,26710.92,0,0,U38209,264,0,BR,0,Elizabeth Dunn,Harperburgh,martinelizabeth@yahoo.com,0,0,1,Opera,Windows,D94801813,60.4,3,23,1,1,0,-1,0
306,TRANSFER,2870.36,C460522919,4091.76,1221.4,C549917337,2650.95,5521.31,0,0,U4684,1073,0,FR,0,Matthew Saunders,Mendozaburgh,tmendoza@yahoo.com,0,0,1,Opera,Android,D62418633,76.5,18,12,0,5,2,40,0
193,PAYMENT,51928.09,C940550950,3739.65,0.0,M863358878,0.0,0.0,0,0,U111526,2025,1,RU,0,Joseph Williams,Port Rebekahview,melissa03@outlook.com,0,0,0,Edge,macOS,D94720465,65.2,1,8,1,1,0,-1,0
526,CASH_IN,3109.25,C779909836,9325.3,12434.55,C629971138,48026.65,51135.9,0,0,U89725,226,0,FR,0,Richard Rowland III,Samanthastad,lhuff@yahoo.com,0,0,0,Samsung Internet,macOS,D14319486,60.9,22,21,0,2,1,182,0
732,CASH_OUT,7896.75,C981995607,24216.56,16319.81,C326996083,48043.33,55940.08,0,0,U27562,298,0,IN,0,Russell Hubbard,Brentberg,maria32@proton.me,1,0,0,Chrome,macOS,D76968309,450.1,12,30,0,1,0,-1,0
170,TRANSFER,8700.0,C425243183,4208.58,0.0,C676483004,1010.46,9710.46,0,0,U36576,294,0,FR,0,Luis Smith MD,Port Donna,timothy93@outlook.com,0,0,2,Safari,Linux,D77560490,93.7,2,7,1,1,0,-1,0
504,CASH_OUT,258.2,C223646237,5059.89,4801.69,C905559920,2045.01,2303.21,0,0,U15819,814,0,US,0,Christopher Beard,Gallagherfurt,watkinstyler@hotmail.com,0,0,0,Firefox,Windows,D13387962,776.2,0,21,1,1,0,-1,0
37,CASH_IN,181497.59,C405171185,34103.2,215600.79,C956494901,2508.24,184005.83,0,0,U30083,116,0,PH,0,Michael Evans,East Steven,kwhite@icloud.com,0,0,0,Firefox,macOS,D13415385,530.3,13,1,0,1,0,-1,0
582,CASH_OUT,259.34,C919979977,13164.37,12905.03,C898722581,27309.47,27568.81,0,0,U60541,84,0,GB,0,Dustin Davis,Kimberlyshire,psantana@icloud.com,0,0,0,Safari,iOS,D21764471,85.3,6,24,0,2,1,484,0
95,CASH_IN,233.62,C903461440,17245.98,17479.6,C874405771,8101.61,8335.23,0,0,U112629,473,0,BR,0,Martin Summers,Port Cassandrafurt,georgelawrence@outlook.com,0,0,0,Opera,Windows,D63397822,698.2,23,3,0,1,0,-1,0
658,CASH_OUT,323.0,C680980706,3161.22,2838.22,C953740479,23754.2,24077.2,0,0,U138157,1060,0,BR,0,Christine Little,Georgeside,theodoremurphy@hotmail.com,0,0,0,Edge,Linux,D89382550,312.0,10,27,0,1,0,-1,0
287,CASH_OUT,2963.53,C530160537,12916.46,9952.93,C211781428,2124.95,5088.48,0,0,U184940,234,0,PH,0,Roger King,Johnborough,hillmichael@hotmail.com,0,0,0,Samsung Internet,iOS,D10358069,51.2,23,11,0,2,0,-1,0
206,CASH_OUT,1551.21,C419497950,1487.48,0.0,C805632501,19942.91,21494.12,0,0,U63019,1911,0,IN,0,Eddie Williams,Port Erin,johnwalters@hotmail.com,0,0,0,Chrome,Windows,D45076194,32.1,14,8,0,1,0,-1,0
55,CASH_OUT,1295.02,C434495806,1127.44,0.0,C456420730,40791.4,42086.42,0,0,U19943,203,0,BR,0,Rebecca Curtis,Brownbury,cruzbrandy@proton.me,0,0,0,Edge,Linux,D85438212,139.7,7,2,0,1,0,-1,0
402,CASH_IN,10980.01,C697157433,8046.59,19026.6,C733427312,40139.43,51119.44,0,0,U168551,123,0,IN,0,Brandon Castillo,Cowanmouth,ahogan@outlook.com,0,0,0,Chrome,macOS,D49911253,224.3,18,16,0,1,0,-1,0
521,PAYMENT,1192.82,C527031297,12579.4,11386.58,M504550561,0.0,0.0,0,0,U68737,669,0,US,0,Katherine Arellano,West Marvinbury,wayne95@gmail.com,0,1,1,Edge,Linux,D18358840,1213.3,17,21,0,2,0,-1,0
